age,gender,baldness,beard,moustache,sideburns,pupilLeft_x,pupilLeft_y,pupilRight_x,pupilRight_y,NoseTip_x,NoseTip_y,noseRootLeft_x,noseRootLeft_y,noseRootRight_x,noseRootRight_y,underLipBottom_x,underLipBottom_y,underLipTop_x,underLipTop_y,upperLipBottom_x,upperLipBottom_y,upperLipTop_x,upperLipTop_y,label,image_name
0.34736842105263155,0,0.47826086956521746,0.6,0.6,0.5,0.7925133689839572,0.7074285714285714,0.474040632054176,0.8342480790340285,0.6,0.4326923076923076,0.7324290998766955,0.796324655436447,0.6211764705882352,0.838235294117647,0.44966442953020125,0.283695652173913,0.4588785046728972,0.3363844393592677,0.4798850574712645,0.33748271092669446,0.5054294175715696,0.35978112175102595,1,783.png
0.42105263157894735,0,0.5108695652173914,0.6,0.6,0.5,0.6117647058823529,0.6285714285714286,0.44808126410835214,0.6520307354555434,0.601015228426396,0.473901098901099,0.6078914919852034,0.675344563552833,0.5482352941176469,0.6676470588235294,0.5226510067114094,0.41086956521739115,0.5261682242990654,0.43363844393592677,0.5316091954022987,0.43291839557399725,0.5429417571569595,0.43775649794801663,1,1631.png
0.4842105263157895,0,0.5652173913043479,0.6,0.6,0.5,0.31016042780748665,0.5348571428571428,0.37246049661399544,0.5433589462129528,0.5086294416243654,0.5989010989010988,0.36868064118372396,0.5865237366003062,0.4023529411764704,0.539705882352941,0.4916107382550335,0.6032608695652173,0.4644859813084112,0.6075514874141876,0.44061302681992337,0.5601659751037346,0.4343534057255677,0.5718194254445965,1,973.png
0.3894736842105263,0,0.5271739130434784,0.9333333333333333,0.9333333333333333,0.75,0.27700534759358286,0.5257142857142856,0.38826185101580124,0.3084522502744237,0.2548223350253807,0.46565934065934067,0.2453760789149198,0.4425727411944869,0.2799999999999999,0.3455882352941176,0.5092281879194631,0.4152173913043474,0.4663551401869159,0.4519450800915332,0.44540229885057475,0.4246196403872752,0.41658440276406705,0.4733242134062928,1,1157.png
0.27368421052631575,0,0.48913043478260876,0.6,0.6,0.5,0.5721925133689839,0.368,0.6512415349887131,0.5345773874862788,0.5705583756345177,0.5302197802197802,0.6596794081381012,0.4686064318529861,0.6788235294117647,0.5205882352941176,0.48657718120805366,0.5565217391304346,0.4869158878504674,0.5514874141876431,0.4971264367816091,0.5242047026279393,0.5192497532082923,0.533515731874145,1,1143.png
0.6105263157894737,0,0.5000000000000001,0.6,0.6,0.5,0.3016042780748663,1.0,0.21670428893905191,0.4215148188803513,0.5868020304568526,0.6648351648351648,0.31072749691738605,0.903522205206738,0.2976470588235294,0.6588235294117646,0.7642617449664431,0.6152173913043477,0.7252336448598131,0.6395881006864987,0.7442528735632183,0.669432918395574,0.7038499506416585,0.66484268125855,1,1625.png
0.6631578947368421,0,0.6847826086956523,0.6,0.6,0.5,0.4481283422459893,0.49142857142857144,0.6444695259593678,0.6344676180021954,0.4883248730964467,0.5673076923076924,0.5795314426633785,0.5114854517611026,0.6152941176470588,0.5470588235294117,0.4681208053691274,0.6391304347826086,0.4672897196261683,0.6258581235697941,0.442528735632184,0.7261410788381744,0.45409674234945696,0.6935704514363885,1,754.png
0.4842105263157895,0,0.516304347826087,0.6,0.6,0.5,0.6705882352941176,0.8034285714285714,0.5632054176072234,0.6597145993413831,0.4720812182741117,0.9464285714285714,0.5437731196054253,0.9157733537519142,0.5094117647058823,0.8294117647058822,0.5587248322147651,0.6804347826086956,0.5336448598130843,0.7082379862700228,0.5316091954022989,0.7869986168741356,0.5222112537018756,0.853625170998632,1,740.png
0.39999999999999997,0,0.4021739130434784,0.6,0.6,0.5,0.37219251336898396,0.4194285714285714,0.5519187358916479,0.22612513721185518,0.5593908629441624,0.4752747252747253,0.4069050554870531,0.36600306278713635,0.4917647058823529,0.26029411764705873,0.6577181208053691,0.7760869565217391,0.6317757009345795,0.7208237986270025,0.6197318007662835,0.6293222683264178,0.6041461006910168,0.5745554035567715,1,768.png
0.43157894736842106,0,0.3369565217391305,0.6,0.6,0.5,0.5251336898395722,0.5577142857142857,0.4176072234762979,0.3545554335894622,0.43248730964467,0.38598901098901084,0.40937114673242914,0.5298621745788668,0.39764705882352935,0.43382352941176466,0.5830536912751677,0.32391304347826066,0.5654205607476636,0.3569794050343249,0.5268199233716475,0.48962655601659766,0.5143139190523198,0.4719562243502052,1,1194.png
0.3894736842105263,0,0.4021739130434783,0.39999999999999997,0.39999999999999997,0.24999999999999994,0.4759358288770053,0.4777142857142857,0.41534988713318277,0.48408342480790345,0.5390862944162437,0.3695054945054945,0.5326757090012331,0.46248085758039814,0.4729411764705881,0.4529411764705881,0.5310402684563758,0.3402173913043477,0.5317757009345796,0.34096109839816935,0.5296934865900383,0.401106500691563,0.543928923988154,0.4158686730506155,1,807.png
0.3263157894736842,0,0.48913043478260876,0.6,0.6,0.5,0.3475935828877005,0.40228571428571436,0.4029345372460495,0.172338090010977,0.5401015228426395,0.37637362637362637,0.376078914919852,0.31240428790199076,0.368235294117647,0.2161764705882352,0.6140939597315436,0.3141304347826086,0.5934579439252337,0.29519450800915337,0.5795019157088123,0.33056708160442616,0.5774925962487661,0.33515731874145005,1,1037.png
0.6,0,0.5543478260869567,0.6,0.6,0.5,0.44491978609625665,0.6388571428571428,0.41534988713318277,0.6070252469813392,0.28527918781725886,0.5755494505494505,0.32305795314426644,0.6676875957120979,0.34352941176470575,0.6161764705882352,0.4228187919463087,0.5586956521739128,0.4037383177570094,0.5594965675057207,0.3764367816091954,0.5836791147994469,0.38499506416584395,0.5649794801641588,1,813.png
0.34736842105263155,0,0.6358695652173914,0.3333333333333333,0.5333333333333333,0.41666666666666663,0.5401069518716577,0.3702857142857143,0.5507900677200902,0.49945115257958284,0.48426395939086286,0.5453296703296705,0.5388409371146733,0.42725880551301687,0.5670588235294116,0.4558823529411763,0.38758389261744963,0.5663043478260867,0.385981308411215,0.5606407322654463,0.43103448275862055,0.5822959889349931,0.4521224086870681,0.5800273597811216,1,146.png
0.3157894736842105,-1,0.40217391304347827,0.5333333333333333,0.5333333333333333,0.41666666666666663,0.4973262032085561,0.6857142857142857,0.46388261851015805,0.7727771679473106,0.3360406091370558,0.6854395604395604,0.41676942046855747,0.7611026033690657,0.4423529411764705,0.7617647058823529,0.42701342281879184,0.7326086956521738,0.42056074766355134,0.7208237986270023,0.421455938697318,0.8063623789764869,0.420533070088845,0.771545827633379,1,608.png
0.42105263157894735,0,0.5978260869565218,0.26666666666666666,0.26666666666666666,0.24999999999999994,0.546524064171123,0.5165714285714286,0.4616252821670429,0.49506037321624596,0.5624365482233502,0.5700549450549451,0.5499383477188655,0.5298621745788668,0.5599999999999999,0.513235294117647,0.49748322147651,0.48586956521739105,0.47850467289719634,0.48970251716247143,0.49808429118773945,0.5435684647302905,0.49950641658440276,0.5622435020519837,1,387.png
0.5052631578947369,0,0.6630434782608696,0.6,0.6,0.5,0.41604278074866313,0.96,0.22911963882618505,0.6114160263446762,0.41928934010152286,0.7403846153846154,0.3020961775585698,0.9448698315467072,0.26588235294117635,0.7661764705882351,0.6803691275167786,0.6967391304347826,0.6429906542056075,0.7242562929061783,0.5977011494252873,0.6486860304287692,0.5686080947680157,0.6443228454172367,1,393.png
0.4421052631578947,0,0.5815217391304349,0.6,0.6,0.5,0.1614973262032086,0.6045714285714285,0.27652370203160254,0.39407244785949513,0.3766497461928934,0.4203296703296704,0.18618988902589406,0.5451761102603369,0.27764705882352936,0.4044117647058822,0.6124161073825504,0.7326086956521738,0.5728971962616822,0.72883295194508,0.5651340996168582,0.6791147994467497,0.5340572556762093,0.6593707250341997,1,1221.png
0.5578947368421052,0,0.6521739130434784,0.6,0.6,0.5,0.30053475935828877,0.5188571428571428,0.34650112866817157,0.3293084522502745,0.3187817258883249,0.396978021978022,0.2601726263871764,0.4379785604900459,0.27411764705882347,0.34852941176470575,0.49748322147651,0.45108695652173914,0.4635514018691589,0.4542334096109839,0.44061302681992337,0.33748271092669446,0.41954590325765045,0.34062927496580037,1,1547.png
0.34736842105263155,-1,0.2173913043478261,0.6,0.6,0.5,0.5272727272727272,0.7154285714285713,0.41647855530474026,0.4654226125137212,0.6233502538071067,0.5068681318681318,0.5376078914919853,0.6983154670750382,0.47294117647058825,0.5588235294117646,0.7902684563758389,0.44130434782608663,0.7728971962616822,0.4725400457665904,0.7710727969348659,0.4661134163208853,0.7571569595261599,0.4801641586867306,1,1553.png
0.47368421052631576,0,0.6141304347826088,0.6,0.6,0.5,0.4171122994652406,0.49028571428571427,0.38600451467268604,0.5598243688254666,0.4253807106598984,0.4780219780219781,0.4562268803945746,0.5482388973966309,0.4035294117647058,0.5220588235294117,0.431208053691275,0.4271739130434781,0.4065420560747664,0.4485125858123571,0.41954022988505746,0.43706777316735823,0.4313919052319841,0.45964432284541734,1,1235.png
0.4421052631578947,0,0.516304347826087,0.6,0.6,0.5,0.6235294117647058,0.5565714285714285,0.5744920993227991,0.7222832052689352,0.6172588832487308,0.6813186813186813,0.7151664611590629,0.7105666156202143,0.6952941176470587,0.7544117647058822,0.5167785234899329,0.5695652173913043,0.5158878504672898,0.6006864988558351,0.5086206896551724,0.6680497925311204,0.5192497532082923,0.6853625170998633,1,344.png
0.23157894736842105,0,0.20108695652173914,0.2,0.2,0.16666666666666663,0.5582887700534759,0.6182857142857143,0.5440180586907447,0.5949506037321625,0.4710659898477157,0.5673076923076924,0.5191122071516647,0.6584992343032159,0.52,0.626470588235294,0.4739932885906041,0.5445652173913041,0.4598130841121495,0.5778032036613272,0.45689655172413796,0.6666666666666667,0.4639684106614017,0.6990424076607388,1,422.png
0.28421052631578947,0,0.5869565217391306,0.6,0.6,0.5,0.38181818181818183,0.44114285714285717,0.35214446952595935,0.570801317233809,0.5248730964467004,0.4326923076923076,0.46115906288532693,0.5053598774885145,0.49058823529411766,0.5235294117647058,0.4068791946308724,0.3989130434782608,0.4,0.4107551487414189,0.3812260536398468,0.4702627939142461,0.39289239881539967,0.4746922024623803,1,436.png
0.4631578947368421,0,0.5217391304347827,0.6,0.6,0.5,0.4791443850267379,0.41828571428571426,0.4751693002257335,0.39077936333699237,0.7878172588832486,0.4107142857142857,0.6411837237977805,0.44257274119448703,0.6458823529411766,0.3882352941176469,0.7357382550335569,0.3934782608695651,0.7364485981308411,0.37299771167048057,0.7394636015325671,0.4661134163208851,0.7374136229022705,0.4664842681258551,1,350.png
0.5263157894736842,0,0.38586956521739135,0.6,0.6,0.5,0.42566844919786095,0.7542857142857142,0.3261851015801353,0.5027442371020856,0.4436548223350253,0.5219780219780221,0.3649815043156597,0.7886676875957119,0.3152941176470588,0.677941176470588,0.5604026845637584,0.5695652173913043,0.539252336448598,0.5743707093821511,0.5325670498084291,0.677731673582296,0.5113524185587365,0.6169630642954855,1,378.png
0.4526315789473684,0,0.5217391304347827,0.6,0.6,0.5,0.6577540106951871,0.5405714285714285,0.6501128668171557,0.5905598243688255,0.6020304568527918,0.6497252747252747,0.6498150431565969,0.6401225114854517,0.6776470588235295,0.6338235294117646,0.589765100671141,0.6869565217391304,0.5981308411214953,0.7093821510297483,0.5948275862068965,0.7012448132780082,0.5992102665350444,0.7099863201094392,1,1584.png
0.5157894736842105,0,0.8369565217391306,0.6,0.6,0.5,0.34545454545454546,0.5657142857142857,0.4751693002257335,0.5697036223929747,0.383756345177665,0.5576923076923077,0.3489519112207153,0.6110260336906583,0.46823529411764697,0.5955882352941175,0.36828859060402686,0.6717391304347825,0.3542056074766355,0.6750572082379861,0.38505747126436773,0.7219917012448132,0.3889437314906219,0.6908344733242133,1,1591.png
0.3684210526315789,-1,0.6250000000000001,0.5333333333333333,0.5333333333333333,0.41666666666666663,0.5187165775401069,0.3371428571428572,0.7200902934537246,0.5883644346871569,0.4802030456852792,0.5810439560439559,0.5684340320591863,0.45788667687595713,0.6082352941176471,0.5338235294117646,0.30620805369127513,0.634782608695652,0.3074766355140187,0.6270022883295194,0.33045977011494254,0.7510373443983402,0.3692003948667324,0.7099863201094392,1,379.png
0.4105263157894737,0,0.4021739130434783,0.5333333333333333,0.5333333333333333,0.41666666666666663,0.6556149732620321,0.7371428571428571,0.45711060948081245,0.7925356750823271,0.35329949238578684,0.7225274725274725,0.531442663378545,0.8836140888208268,0.43647058823529405,0.8647058823529411,0.398489932885906,0.725,0.3766355140186916,0.7345537757437071,0.38218390804597707,0.8160442600276624,0.3919052319842054,0.786593707250342,1,437.png
0.4631578947368421,0,0.4130434782608696,0.6,0.6,0.5,0.8620320855614974,0.44685714285714284,0.5033860045146725,0.6706915477497256,0.5421319796954316,0.46565934065934067,0.7127003699136869,0.5574272588055129,0.6458823529411764,0.6191176470588236,0.4370805369127517,0.38478260869565195,0.45233644859813094,0.37528604118993136,0.44348659003831414,0.36237897648686024,0.45705824284304036,0.3816689466484269,1,345.png
0.49473684210526314,0,0.6086956521739131,0.6,0.6,0.5,0.332620320855615,0.3485714285714286,0.3803611738148984,0.4544456641053787,0.3218274111675126,0.592032967032967,0.3316892725030828,0.4379785604900459,0.3599999999999999,0.4294117647058823,0.3422818791946308,0.5141304347826086,0.319626168224299,0.4988558352402746,0.33429118773946354,0.6514522821576764,0.3366238894373147,0.6183310533515732,1,1552.png
0.4842105263157895,0,0.5108695652173914,0.6,0.6,0.5,0.5443850267379678,0.4742857142857143,0.4548532731376974,0.35236004390779363,0.4629441624365482,0.4189560439560441,0.4229346485819975,0.46248085758039814,0.44823529411764695,0.3955882352941176,0.5503355704697986,0.44347826086956504,0.5271028037383177,0.4439359267734554,0.5296934865900383,0.4481327800829875,0.5261599210266535,0.43502051983584145,1,1234.png
0.5789473684210527,0,0.2989130434782609,0.6,0.6,0.5,0.360427807486631,0.6034285714285714,0.31602708803611734,0.47091108671789245,0.3807106598984772,0.5068681318681318,0.3057953144266338,0.5972434915773354,0.3023529411764706,0.5132352941176469,0.5109060402684562,0.4728260869565216,0.47570093457943935,0.4839816933638444,0.4645593869731801,0.46749654218533887,0.44817374136229016,0.4774281805745555,1,1546.png
0.6105263157894737,0,0.5652173913043479,0.6,0.6,0.5,0.33475935828877,0.665142857142857,0.16252821670428902,0.5872667398463227,0.2873096446700508,0.6854395604395604,0.2725030826140568,0.6983154670750382,0.25764705882352945,0.6426470588235293,0.40436241610738255,0.3880434782608695,0.377570093457944,0.4347826086956522,0.37739463601532564,0.7012448132780082,0.36525172754195445,0.7209302325581395,1,392.png
0.6421052631578947,0,0.516304347826087,0.6,0.6,0.5,0.5957219251336898,0.24914285714285717,0.6297968397291196,0.407244785949506,0.5025380710659897,0.4821428571428572,0.6461159062885328,0.3016845329249617,0.6329411764705881,0.33970588235294114,0.42785234899328856,0.4717391304347824,0.4336448598130841,0.4610983981693364,0.4386973180076628,0.4688796680497927,0.46791707798617965,0.44049247606019154,1,1208.png
0.5578947368421052,0,0.48369565217391314,0.6,0.6,0.5,0.253475935828877,0.5268571428571428,0.44920993227990963,0.3809001097694841,0.30253807106598984,0.35164835164835173,0.20468557336621462,0.453292496171516,0.3035294117647058,0.3779411764705881,0.476510067114094,0.584782608695652,0.44392523364485986,0.55720823798627,0.41570881226053635,0.48962655601659744,0.4116485686080947,0.44322845417236667,1,609.png
0.47368421052631576,0,0.9402173913043479,0.6,0.6,0.5,0.5850267379679144,0.36228571428571427,0.5530474040632054,0.7343578485181119,0.6690355329949238,0.5302197802197802,0.7398273736128238,0.5053598774885145,0.6858823529411764,0.625,0.37583892617449666,0.5826086956521739,0.39719626168224303,0.5835240274599545,0.446360153256705,0.6417704011065006,0.48075024679170786,0.6087551299589605,1,153.png
0.3157894736842105,-1,0.45652173913043487,0.5333333333333333,0.5333333333333333,0.41666666666666663,0.4,0.5268571428571429,0.4176072234762979,0.5718990120746432,0.41827411167512696,0.5604395604395606,0.4463625154130703,0.555895865237366,0.43882352941176467,0.5441176470588234,0.3624161073825503,0.3793478260869563,0.35233644859813096,0.39473684210526305,0.39655172413793094,0.5573997233748271,0.40375123395853896,0.5376196990424078,1,635.png
0.6210526315789473,0,0.5923913043478262,0.6,0.6,0.5,0.21497326203208555,0.6354285714285713,0.22234762979683959,0.41931942919868276,0.11573604060913706,0.6236263736263736,0.018495684340320562,0.6416539050535986,0.04235294117647059,0.5367647058823529,0.3598993288590604,0.5173913043478259,0.30467289719626167,0.522883295194508,0.3151340996168582,0.5961272475795297,0.299111549851925,0.5978112175102599,1,147.png
0.47368421052631576,0,0.6141304347826089,0.39999999999999997,0.6,0.5,0.5796791443850268,0.4948571428571429,0.49661399548532725,0.7859495060373216,0.4781725888324873,0.6648351648351648,0.6350184956843405,0.7059724349157732,0.5917647058823529,0.7794117647058822,0.3020134228187919,0.4467391304347824,0.30841121495327106,0.48970251716247143,0.3620689655172414,0.5048409405255879,0.3820335636722606,0.5704514363885089,1,1036.png
0.3894736842105263,0,0.45108695652173925,0.6,0.6,0.5,0.35187165775401064,0.39885714285714285,0.3611738148984198,0.3885839736553238,0.40913705583756343,0.4821428571428572,0.3921085080147966,0.44410413476263394,0.3811764705882352,0.401470588235294,0.4404362416107382,0.44782608695652165,0.42149532710280374,0.4370709382151029,0.4032567049808429,0.44536652835408014,0.41164856860809484,0.441860465116279,1,812.png
0.43157894736842106,0,0.6086956521739132,0.6,0.6,0.5,0.251336898395722,0.4308571428571429,0.3972911963882617,0.2458836443468716,0.5746192893401015,0.37912087912087916,0.3908754623921087,0.3537519142419602,0.47058823529411764,0.27205882352941163,0.6459731543624161,0.48043478260869543,0.6317757009345795,0.4553775743707094,0.6130268199233717,0.5200553250345783,0.6100691016781836,0.4719562243502052,1,1022.png
0.47368421052631576,0,0.4782608695652175,0.6,0.6,0.5,0.4502673796791444,0.20228571428571435,0.49661399548532725,0.2118551042810099,0.7624365482233502,0.2857142857142856,0.6399506781750925,0.11026033690658504,0.6435294117647059,0.07647058823529401,0.7114093959731542,0.24456521739130405,0.711214953271028,0.22654462242562934,0.6982758620689655,0.20608575380359623,0.700888450148075,0.2010943912448701,1,190.png
0.4421052631578947,0,0.5597826086956523,0.6,0.6,0.5,0.37540106951871655,0.3062857142857143,0.4751693002257335,0.4829857299670691,0.35634517766497464,0.3104395604395605,0.4401972872996301,0.30627871362940273,0.4423529411764705,0.36029411764705876,0.2290268456375839,0.4239130434782609,0.21028037383177578,0.3913043478260869,0.2538314176245211,0.4453665283540803,0.26357354392892407,0.41176470588235303,1,184.png
0.5157894736842105,0,0.5380434782608696,0.6,0.6,0.5,0.520855614973262,0.2537142857142857,0.4503386004514673,0.6366630076838639,0.24162436548223337,0.3887362637362638,0.5104808877928484,0.36753445635528326,0.43294117647058816,0.4941176470588234,0.09060402684563762,0.359782608695652,0.09439252336448606,0.3661327231121282,0.15517241379310337,0.3526970954356847,0.17867719644619934,0.35978112175102595,1,769.png
0.2947368421052632,0,0.6086956521739132,0.6,0.6,0.5,0.12834224598930477,0.5817142857142856,0.17945823927765225,0.34687156970362243,0.5390862944162437,0.4532967032967034,0.27866831072749687,0.554364471669219,0.3047058823529412,0.42205882352941165,0.6191275167785235,0.476086956521739,0.5785046728971962,0.48283752860411905,0.5651340996168582,0.4854771784232365,0.5468904244817374,0.49247606019151846,1,1195.png
0.47368421052631576,0,0.48913043478260876,0.6,0.6,0.5,0.3144385026737968,0.336,0.5688487584650112,0.33699231613611413,0.5776649746192893,0.4945054945054944,0.48458692971639955,0.3614088820826952,0.5541176470588234,0.32352941176470584,0.5679530201342282,0.4815217391304346,0.5654205607476634,0.49771167048054926,0.5603448275862069,0.5020746887966805,0.5656465942744324,0.5212038303693569,1,741.png
0.27368421052631575,0,0.5054347826086958,0.6,0.6,0.5,0.427807486631016,0.5931428571428571,0.25507900677200895,0.4972557628979144,0.467005076142132,0.4107142857142857,0.4377311960542541,0.5834609494640122,0.3764705882352941,0.5323529411764705,0.4546979865771812,0.31847826086956504,0.4271028037383177,0.3615560640732267,0.417624521072797,0.3526970954356847,0.4126357354392891,0.37482900136798913,1,999.png
0.3789473684210526,0,0.5000000000000001,0.39999999999999997,0.39999999999999997,0.24999999999999994,0.4470588235294118,0.49371428571428566,0.4650112866817154,0.5686059275521405,0.5258883248730964,0.6098901098901098,0.5277435265104808,0.563552833078101,0.5294117647058821,0.5588235294117646,0.46895973154362414,0.6282608695652172,0.47570093457943935,0.6327231121281465,0.49042145593869724,0.6708160442600277,0.5004935834155971,0.6675786593707251,1,755.png
0.5473684210526315,0,0.48913043478260876,0.6,0.6,0.5,0.4192513368983957,0.6457142857142857,0.3374717832957109,0.5806805708013172,0.3350253807106599,0.5865384615384617,0.3427866831072749,0.6508422664624808,0.37411764705882344,0.626470588235294,0.4656040268456375,0.5641304347826085,0.44018691588785047,0.6006864988558351,0.39846743295019155,0.6874135546334718,0.3840078973346495,0.682626538987688,1,1142.png
0.2947368421052632,0,0.5923913043478262,0.5333333333333333,0.5333333333333333,0.41666666666666663,0.42887700534759354,0.5645714285714285,0.4548532731376974,0.605927552140505,0.4304568527918781,0.6648351648351648,0.43526510480887787,0.6049004594180704,0.4623529411764705,0.5970588235294118,0.41191275167785235,0.7380434782608696,0.4018691588785047,0.7723112128146453,0.4204980842911877,0.6791147994467497,0.4264560710760118,0.6839945280437756,1,966.png
0.35789473684210527,0,0.5108695652173914,0.5333333333333333,0.5333333333333333,0.41666666666666663,0.3561497326203208,0.5051428571428571,0.30699774266365676,0.29527991218441274,0.26091370558375643,0.4546703296703297,0.2675709001233046,0.4762633996937212,0.24705882352941175,0.3852941176470587,0.46224832214765105,0.4054347826086955,0.4261682242990654,0.4004576659038902,0.3975095785440613,0.4356846473029046,0.37907206317867714,0.4541723666210671,1,1624.png
